GeoType,GEOID,GeoName,County,State
County,54035,"Jackson County, West Virginia",Jackson County,West Virginia
County,54037,"Jefferson County, West Virginia",Jefferson County,West Virginia
County,54039,"Kanawha County, West Virginia",Kanawha County,West Virginia
County,54041,"Lewis County, West Virginia",Lewis County,West Virginia
County,54043,"Lincoln County, West Virginia",Lincoln County,West Virginia
County,54045,"Logan County, West Virginia",Logan County,West Virginia
County,54047,"McDowell County, West Virginia",McDowell County,West Virginia
County,54049,"Marion County, West Virginia",Marion County,West Virginia
County,54051,"Marshall County, West Virginia",Marshall County,West Virginia
County,54053,"Mason County, West Virginia",Mason County,West Virginia
County,54055,"Mercer County, West Virginia",Mercer County,West Virginia
County,54057,"Mineral County, West Virginia",Mineral County,West Virginia
County,54059,"Mingo County, West Virginia",Mingo County,West Virginia
County,54061,"Monongalia County, West Virginia",Monongalia County,West Virginia
County,54063,"Monroe County, West Virginia",Monroe County,West Virginia
County,54065,"Morgan County, West Virginia",Morgan County,West Virginia
County,54067,"Nicholas County, West Virginia",Nicholas County,West Virginia
County,54069,"Ohio County, West Virginia",Ohio County,West Virginia
County,54071,"Pendleton County, West Virginia",Pendleton County,West Virginia
County,54073,"Pleasants County, West Virginia",Pleasants County,West Virginia
County,54075,"Pocahontas County, West Virginia",Pocahontas County,West Virginia
County,54077,"Preston County, West Virginia",Preston County,West Virginia
County,54079,"Putnam County, West Virginia",Putnam County,West Virginia
County,54081,"Raleigh County, West Virginia",Raleigh County,West Virginia
County,54083,"Randolph County, West Virginia",Randolph County,West Virginia
County,54085,"Ritchie County, West Virginia",Ritchie County,West Virginia
County,54087,"Roane County, West Virginia",Roane County,West Virginia
County,54089,"Summers County, West Virginia",Summers County,West Virginia
County,54091,"Taylor County, West Virginia",Taylor County,West Virginia
County,54093,"Tucker County, West Virginia",Tucker County,West Virginia
County,54095,"Tyler County, West Virginia",Tyler County,West Virginia
County,54097,"Upshur County, West Virginia",Upshur County,West Virginia
County,54099,"Wayne County, West Virginia",Wayne County,West Virginia
County,54101,"Webster County, West Virginia",Webster County,West Virginia
County,54103,"Wetzel County, West Virginia",Wetzel County,West Virginia
County,54105,"Wirt County, West Virginia",Wirt County,West Virginia
County,54107,"Wood County, West Virginia",Wood County,West Virginia
County,54109,"Wyoming County, West Virginia",Wyoming County,West Virginia
County,55001,"Adams County, Wisconsin",Adams County,Wisconsin
County,55003,"Ashland County, Wisconsin",Ashland County,Wisconsin
County,55005,"Barron County, Wisconsin",Barron County,Wisconsin
County,55007,"Bayfield County, Wisconsin",Bayfield County,Wisconsin
County,55009,"Brown County, Wisconsin",Brown County,Wisconsin
County,55011,"Buffalo County, Wisconsin",Buffalo County,Wisconsin
County,55013,"Burnett County, Wisconsin",Burnett County,Wisconsin
County,55015,"Calumet County, Wisconsin",Calumet County,Wisconsin
County,55017,"Chippewa County, Wisconsin",Chippewa County,Wisconsin
County,55019,"Clark County, Wisconsin",Clark County,Wisconsin
County,55021,"Columbia County, Wisconsin",Columbia County,Wisconsin
County,55023,"Crawford County, Wisconsin",Crawford County,Wisconsin
County,55025,"Dane County, Wisconsin",Dane County,Wisconsin
County,55027,"Dodge County, Wisconsin",Dodge County,Wisconsin
County,55029,"Door County, Wisconsin",Door County,Wisconsin
County,55031,"Douglas County, Wisconsin",Douglas County,Wisconsin
County,55033,"Dunn County, Wisconsin",Dunn County,Wisconsin
County,55035,"Eau Claire County, Wisconsin",Eau Claire County,Wisconsin
County,55037,"Florence County, Wisconsin",Florence County,Wisconsin
County,55039,"Fond du Lac County, Wisconsin",Fond du Lac County,Wisconsin
County,55041,"Forest County, Wisconsin",Forest County,Wisconsin
County,55043,"Grant County, Wisconsin",Grant County,Wisconsin
County,55045,"Green County, Wisconsin",Green County,Wisconsin
County,55047,"Green Lake County, Wisconsin",Green Lake County,Wisconsin
County,55049,"Iowa County, Wisconsin",Iowa County,Wisconsin
County,55051,"Iron County, Wisconsin",Iron County,Wisconsin
County,55053,"Jackson County, Wisconsin",Jackson County,Wisconsin
County,55055,"Jefferson County, Wisconsin",Jefferson County,Wisconsin
County,55057,"Juneau County, Wisconsin",Juneau County,Wisconsin
County,55059,"Kenosha County, Wisconsin",Kenosha County,Wisconsin
County,55061,"Kewaunee County, Wisconsin",Kewaunee County,Wisconsin
County,55063,"La Crosse County, Wisconsin",La Crosse County,Wisconsin
County,55065,"Lafayette County, Wisconsin",Lafayette County,Wisconsin
County,55067,"Langlade County, Wisconsin",Langlade County,Wisconsin
County,55069,"Lincoln County, Wisconsin",Lincoln County,Wisconsin
County,55071,"Manitowoc County, Wisconsin",Manitowoc County,Wisconsin
County,55073,"Marathon County, Wisconsin",Marathon County,Wisconsin
County,55075,"Marinette County, Wisconsin",Marinette County,Wisconsin
County,55077,"Marquette County, Wisconsin",Marquette County,Wisconsin
County,55078,"Menominee County, Wisconsin",Menominee County,Wisconsin
County,55079,"Milwaukee County, Wisconsin",Milwaukee County,Wisconsin
County,55081,"Monroe County, Wisconsin",Monroe County,Wisconsin
County,55083,"Oconto County, Wisconsin",Oconto County,Wisconsin
County,55085,"Oneida County, Wisconsin",Oneida County,Wisconsin
County,55087,"Outagamie County, Wisconsin",Outagamie County,Wisconsin
County,55089,"Ozaukee County, Wisconsin",Ozaukee County,Wisconsin
County,55091,"Pepin County, Wisconsin",Pepin County,Wisconsin
County,55093,"Pierce County, Wisconsin",Pierce County,Wisconsin
County,55095,"Polk County, Wisconsin",Polk County,Wisconsin
County,55097,"Portage County, Wisconsin",Portage County,Wisconsin
County,55099,"Price County, Wisconsin",Price County,Wisconsin
County,55101,"Racine County, Wisconsin",Racine County,Wisconsin
County,55103,"Richland County, Wisconsin",Richland County,Wisconsin
County,55105,"Rock County, Wisconsin",Rock County,Wisconsin
County,55107,"Rusk County, Wisconsin",Rusk County,Wisconsin
County,55109,"St. Croix County, Wisconsin",St. Croix County,Wisconsin
County,55111,"Sauk County, Wisconsin",Sauk County,Wisconsin
County,55113,"Sawyer County, Wisconsin",Sawyer County,Wisconsin
County,55115,"Shawano County, Wisconsin",Shawano County,Wisconsin
County,55117,"Sheboygan County, Wisconsin",Sheboygan County,Wisconsin
County,55119,"Taylor County, Wisconsin",Taylor County,Wisconsin
County,55121,"Trempealeau County, Wisconsin",Trempealeau County,Wisconsin
County,55123,"Vernon County, Wisconsin",Vernon County,Wisconsin
County,55125,"Vilas County, Wisconsin",Vilas County,Wisconsin
County,55127,"Walworth County, Wisconsin",Walworth County,Wisconsin
County,55129,"Washburn County, Wisconsin",Washburn County,Wisconsin
County,55131,"Washington County, Wisconsin",Washington County,Wisconsin
County,55133,"Waukesha County, Wisconsin",Waukesha County,Wisconsin
County,55135,"Waupaca County, Wisconsin",Waupaca County,Wisconsin
County,55137,"Waushara County, Wisconsin",Waushara County,Wisconsin
County,55139,"Winnebago County, Wisconsin",Winnebago County,Wisconsin
County,55141,"Wood County, Wisconsin",Wood County,Wisconsin
County,56001,"Albany County, Wyoming",Albany County,Wyoming
County,56003,"Big Horn County, Wyoming",Big Horn County,Wyoming
County,56005,"Campbell County, Wyoming",Campbell County,Wyoming
County,56007,"Carbon County, Wyoming",Carbon County,Wyoming
County,56009,"Converse County, Wyoming",Converse County,Wyoming
County,56011,"Crook County, Wyoming",Crook County,Wyoming
County,56013,"Fremont County, Wyoming",Fremont County,Wyoming
County,56015,"Goshen County, Wyoming",Goshen County,Wyoming
County,56017,"Hot Springs County, Wyoming",Hot Springs County,Wyoming
County,56019,"Johnson County, Wyoming",Johnson County,Wyoming
County,56021,"Laramie County, Wyoming",Laramie County,Wyoming
County,56023,"Lincoln County, Wyoming",Lincoln County,Wyoming
County,56025,"Natrona County, Wyoming",Natrona County,Wyoming
County,56027,"Niobrara County, Wyoming",Niobrara County,Wyoming
County,56029,"Park County, Wyoming",Park County,Wyoming
County,56031,"Platte County, Wyoming",Platte County,Wyoming
County,56033,"Sheridan County, Wyoming",Sheridan County,Wyoming
County,56035,"Sublette County, Wyoming",Sublette County,Wyoming
County,56037,"Sweetwater County, Wyoming",Sweetwater County,Wyoming
County,56039,"Teton County, Wyoming",Teton County,Wyoming
County,56041,"Uinta County, Wyoming",Uinta County,Wyoming
County,56043,"Washakie County, Wyoming",Washakie County,Wyoming
County,56045,"Weston County, Wyoming",Weston County,Wyoming
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
